collegeName,branch,category,quota,round,closingRank,cutoffYear
"K J Somaiya Institute of Engineering and Information Technology, Sion, Mumbai",Information Technology,General,MH,2,7524,2019
"K J Somaiya Institute of Engineering and Information Technology, Sion, Mumbai",Electronics and Telecommunication Engg,General,MH,2,14209,2019
"K J Somaiya Institute of Engineering and Information Technology, Sion, Mumbai",Electronics Engineering,General,MH,2,19165,2019
"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Computer Engineering,General,MH,2,33094,2019
"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Information Technology,General,MH,2,43801,2019
"Excelsior Education Society's K.C. College of Engineering and Management Studies and Research, Kopri, Thane (E)",Electronics and Telecommunication Engg,General,MH,2,84931,2019
"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Computer Engineering,General,MH,2,10195,2019
"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Information Technology,General,MH,2,12721,2019
"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Electronics and Telecommunication Engg,General,MH,2,50740,2019
"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Mechanical Engineering,General,MH,2,15801,2019
"S.I.E.S. Graduate School of Technology, Nerul, Navi Mumbai",Printing and Packing Technology,General,MH,2,81089,2019
"WATUMULL INSTITUTE OF ELECTRONICS ENGINEERING & COMPUTER TECHNOLOGY, ULHASNAGAR",Computer Engineering,General,MH,2,41335,2019
"WATUMULL INSTITUTE OF ELECTRONICS ENGINEERING & COMPUTER TECHNOLOGY, ULHASNAGAR",Electronics and Telecommunication Engg,General,MH,2,82420,2019
"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",Computer Engineering,General,MH,2,11203,2019
"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",Information Technology,General,MH,2,12693,2019
"Xavier Institute Of Engineering C/O  Xavier Technical Institute,Mahim,Mumbai",Electronics and Telecommunication Engg,General,MH,2,32807,2019
"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",Electronics and Telecommunication Engg,SC,MH,2,1308,2019
"Bhartiya Vidya Bhavan's Sardar Patel Institute  of Technology , Andheri, Mumbai",Electronics Engineering,ST,MH,2,1704,2019
"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Civil Engineering,General,MH,2,82452,2019
"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Computer Engineering,SC,MH,2,72589,2019
"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Electronics and Telecommunication Engg,General,MH,2,70853,2019
"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Chemical Engineering,OBC,MH,2,85756,2019
"Gharda Foundation's Gharda Institute of Technology,Khed, Ratnagiri",Mechanical Engineering,General,MH,2,50544,2019
"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Civil Engineering,General,MH,2,76896,2019
"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Computer Engineering,SC,MH,2,53547,2019
"Vighnaharata Trust's  Shivajirao S. Jondhale College of Engineering & Technology, Shahapur, Asangaon, Dist Thane",Mechanical Engineering,General,MH,2,46400,2019
"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Civil Engineering,General,MH,2,82746,2019
"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Computer Engineering,General,MH,2,61414,2019
"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Information Technology,General,MH,2,69352,2019
"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Electronics and Telecommunication Engg,General,MH,2,84893,2019
"Aldel Education Trust's St. John College of Engineering & Management, Vevoor, Palghar",Mechanical Engineering,General,MH,2,64591,2019
"Koti Vidya Charitable Trust's  Smt. Alamuri Ratnamala Institute of Engineering and Technology,  Sapgaon, Tal. Shahapur",Civil Engineering,General,MH,2,82982,2019
"Koti Vidya Charitable Trust's  Smt. Alamuri Ratnamala Institute of Engineering and Technology,  Sapgaon, Tal. Shahapur",Computer Engineering,General,MH,2,85568,2019
"Koti Vidya Charitable Trust's  Smt. Alamuri Ratnamala Institute of Engineering and Technology,  Sapgaon, Tal. Shahapur",Information Technology,General,MH,2,75969,2019
"Koti Vidya Charitable Trust's  Smt. Alamuri Ratnamala Institute of Engineering and Technology,  Sapgaon, Tal. Shahapur",Mechanical Engineering,General,MH,2,37983,2019
"Saraswati Education Society, Yadavrao Tasgaonkar College of Engineering and Management, Nasarapur, Chandai, Karjat",Computer Engineering,General,MH,2,73886,2019
"Saraswati Education Society, Yadavrao Tasgaonkar College of Engineering and Management, Nasarapur, Chandai, Karjat",Information Technology,General,MH,2,80694,2019
"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Civil Engineering,General,MH,2,63212,2019
"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Computer Engineering,SC,MH,2,46762,2019
"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Electrical Engineering,TFWS,MH,2,82670,2019
"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Electronics and Telecommunication Engg,General,MH,2,76677,2019
"Late Shri. Vishnu Waman Thakur Charitable Trust, Viva Institute of Technology, Shirgaon",Mechanical Engineering,General,MH,2,73048,2019
"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Computer Engineering,General,MH,2,83761,2019
"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Information Technology,General,MH,2,61341,2019
"Haji Jamaluddin Thim Trust's Theem College of Engineering, At. Villege Betegaon, Boisar",Mechanical Engineering,General,MH,2,81306,2019
"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Civil Engineering,General,MH,2,83447,2019
"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Computer Engineering,General,MH,2,45945,2019
"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Information Technology,General,MH,2,61269,2019
"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Electrical Engineering,General,MH,2,63486,2019
"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Electronics and Telecommunication Engg,General,MH,2,24087,2019
"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Automobile Engineering,General,MH,2,79679,2019
"Mahatma Education Society's Pillai HOC College of Engineering & Technology, Tal. Khalapur. Dist. Raigad",Mechanical Engineering,TFWS,MH,2,57417,2019
"Leela Education Society, G.V. Acharya Institute of Engineering and Technology, Shelu, Karjat",Computer Engineering,General,MH,2,80188,2019
"Bharat College of Engineering, Kanhor, Badlapur(W)",Computer Engineering,OBC,MH,2,81329,2019
"Bharat College of Engineering, Kanhor, Badlapur(W)",Mechanical Engineering,General,MH,2,55478,2019
"Dilkap Research Institute Of Engineering and Management Studies, At.Mamdapur, Post- Neral, Tal- Karjat,  Mumbai",Computer Engineering,OBC,MH,2,85498,2019
"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Civil Engineering,General,MH,2,81594,2019
"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Computer Engineering,General,MH,2,18864,2019
"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Information Technology,General,MH,2,21531,2019
"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Electronics and Telecommunication Engg,General,MH,2,85637,2019
"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Electronics Engineering,General,MH,2,77895,2019
"Shree L.R. Tiwari College of Engineering, Mira Road, Mumbai",Mechanical Engineering,General,MH,2,66061,2019
"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Computer Engineering,PWD,MH,2,84551,2019
"B.R. Harne College of Engineering & Technology, Karav, Tal-Ambernath.",Electrical Engineering,General,MH,2,36464,2019
"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Civil Engineering,TFWS,MH,2,72193,2019
"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Computer Engineering,General,MH,2,59336,2019
"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Electrical Engineering,General,MH,2,83120,2019
"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Electronics and Telecommunication Engg,General,MH,2,85558,2019
"Anjuman-I-Islam's Kalsekar Technical Campus, Panvel",Mechanical Engineering,General,MH,2,84952,2019
"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Civil Engineering,General,MH,2,40156,2019
"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Computer Engineering,General,MH,2,35785,2019
"Metropolitan Institute of Technology & Management, Sukhalwad, Sindhudurg.",Mechanical Engineering,General,MH,2,81967,2019
"Vishvatmak Jangli Maharaj Ashram Trust's Vishvatmak Om Gurudev College of Engineering, Mohili-Aghai, Shahpur.",Computer Engineering,General,MH,2,72055,2019
"G.M.Vedak Institute of Technology, Tala, Raigad.",Computer Engineering,General,MH,2,80297,2019
"G.M.Vedak Institute of Technology, Tala, Raigad.",Mechanical Engineering,General,MH,2,76275,2019
"Universal College of Engineering,Kaman Dist. Palghar",Civil Engineering,General,MH,2,86319,2019
"Universal College of Engineering,Kaman Dist. Palghar",Computer Engineering,General,MH,2,60966,2019
"Universal College of Engineering,Kaman Dist. Palghar",Information Technology,General,MH,2,73570,2019
"Universal College of Engineering,Kaman Dist. Palghar",Electronics and Telecommunication Engg,TFWS,MH,2,65045,2019
"VPM's Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri.",Civil Engineering,General,MH,2,41889,2019
"VPM's Maharshi Parshuram College of Engineering, Velneshwar, Ratnagiri.",Instrumentation Engineering,General,MH,2,27516,2019
"Ideal Institute of Technology, Wada, Dist.Thane",Computer Engineering,OBC,MH,2,74800,2019
"Ideal Institute of Technology, Wada, Dist.Thane",Electronics and Telecommunication Engg,General,MH,2,79194,2019
"Ideal Institute of Technology, Wada, Dist.Thane",Mechanical Engineering,General,MH,2,80416,2019
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad",Civil Engineering,General,MH,2,86273,2019
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad",Computer Engineering,General,MH,2,32419,2019
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad",Electrical Engineering,General,MH,2,85213,2019
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad",Electronics and Telecommunication Engg,OBC,MH,2,80428,2019
"Vishwaniketan's Institute of Management Entrepreneurship and Engineering Technology(i MEET), Khalapur Dist Raigad",Mechanical Engineering,General,MH,2,45189,2019
"New Horizon Institute of Technology & Management, Thane",Civil Engineering,General,MH,2,68611,2019
"New Horizon Institute of Technology & Management, Thane",Computer Engineering,SC,MH,2,37344,2019
"New Horizon Institute of Technology & Management, Thane",Electrical Engineering,General,MH,2,70904,2019
"New Horizon Institute of Technology & Management, Thane",Mechanical Engineering,General,MH,2,79414,2019
"New Horizon Institute of Technology & Management, Thane",Mechatronics Engineering,SC,MH,2,75888,2019
"A. P. Shah Institute of Technology, Thane",Civil Engineering,General,MH,2,72379,2019
"A. P. Shah Institute of Technology, Thane",Computer Engineering,General,MH,2,16742,2019
"A. P. Shah Institute of Technology, Thane",Information Technology,General,MH,2,22860,2019
"A. P. Shah Institute of Technology, Thane",Electronics and Telecommunication Engg,General,MH,2,63288,2019
"A. P. Shah Institute of Technology, Thane",Mechanical Engineering,General,MH,2,74535,2019
"Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel",Civil Engineering,General,MH,2,84861,2019
"Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel",Computer Engineering,PWD,MH,2,68824,2019
"Chhartrapati Shivaji Maharaj Institute of Technology, Shedung, Panvel",Mechanical Engineering,General,MH,2,31788,2019
"Indala College Of Engineering, Bapsai Tal.Kalyan",Computer Engineering,PWD,MH,2,73655,2019
"Government College of Engineering, Chandrapur",Civil Engineering,SC,MH,2,30662,2019
"Government College of Engineering, Chandrapur",Computer Science and Engineering,SC,MH,2,32120,2019
"Government College of Engineering, Chandrapur",Electrical Engineering,OBC,MH,2,46859,2019
"Government College of Engineering, Chandrapur",Electronics and Telecommunication Engg,OBC,MH,2,75498,2019
"Government College of Engineering, Chandrapur",Instrumentation Engineering,General,MH,2,69498,2019
"Government College of Engineering, Chandrapur",Mechanical Engineering,OBC,MH,2,55808,2019
"Laxminarayan Institute of Technology, Nagpur",Food Technology,General,MH,2,7697,2019
"Laxminarayan Institute of Technology, Nagpur",Chemical Engineering,General,MH,2,2676,2019
"Laxminarayan Institute of Technology, Nagpur",Plastic and Polymer Technology,General,MH,2,8669,2019
"Laxminarayan Institute of Technology, Nagpur",Paper and Pulp Technology,OBC,MH,2,14324,2019
"Laxminarayan Institute of Technology, Nagpur",Petro Chemical Technology,ST,MH,2,63958,2019
"Laxminarayan Institute of Technology, Nagpur",Oil Technology,General,MH,2,40782,2019
"Laxminarayan Institute of Technology, Nagpur",Surface Coating Technology,SC,MH,2,6394,2019
"Government College of Engineering, Nagpur",Civil Engineering,SC,MH,2,14534,2019
"Government College of Engineering, Nagpur",Computer Science and Engineering,SC,MH,2,5501,2019
"Government College of Engineering, Nagpur",Electrical Engineering,OBC,MH,2,17072,2019
"Government College of Engineering, Nagpur",Electronics and Telecommunication Engg,ST,MH,2,13130,2019
"Government College of Engineering, Nagpur",Mechanical Engineering,OBC,MH,2,9747,2019
"Kavi Kulguru Institute of Technology & Science, Ramtek",Civil Engineering,SC,MH,2,42791,2019
"Kavi Kulguru Institute of Technology & Science, Ramtek",Information Technology,PWD,MH,2,81204,2019
"Kavi Kulguru Institute of Technology & Science, Ramtek",Computer Technology,OBC,MH,2,66055,2019
"Kavi Kulguru Institute of Technology & Science, Ramtek",Electrical Engineering,General,MH,2,82819,2019
"Kavi Kulguru Institute of Technology & Science, Ramtek",Electronics and Communication Engineering,General,MH,2,48269,2019
"Kavi Kulguru Institute of Technology & Science, Ramtek",Mechanical Engineering,OBC,MH,2,68076,2019
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Civil Engineering,TFWS,MH,2,14008,2019
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Civil Engineering,General,MH,2,17633,2019
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Computer Science and Engineering,General,MH,2,2467,2019
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Computer Science and Engineering,General,MH,2,3397,2019
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Information Technology,TFWS,MH,2,6111,2019
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Electrical Engineering,TFWS,MH,2,11672,2019
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Electronics Design Technology,TFWS,MH,2,23906,2019
"Shri Ramdeobaba College of Engineering and Management, Nagpur",Electronics and Communication Engineering,TFWS,MH,2,6746,2019
